SMILES,MoleculeName
C/C(=C/C(C)=N/c1ccccc1)[N-]c1ccccc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Irppy2NacNacMe
CCOC(/C=C(\[N-]c1ccccc1)OCC)=N\c1ccccc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Irppy2NacNacOEt
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1cnc2c(c1)[nH]c1cccnc12,Ir-ppy2-Nbpy+
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(Cn2c3cccnc3c3ncccc32)cc1,Ir-ppy2-Nbpy-Bn+
FC(F)(F)c1ccc(Cn2c3cccnc3c3ncccc32)cc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-Nbpy-CF3Bn+
N#Cc1ccc(Cn2c3cccnc3c3ncccc32)cc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-Nbpy-CNBn+
[Ir+4].[NH-]Cc1ccccn1.[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-pam+
O=C([O-])c1ccccn1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2pico
CCCC[C@H](CC)Cn1c2ccccc2c2cc(-c3c[n-]c(-c4ccccn4)c3)ccc21.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-PPC
FC(F)(F)c1cc(C(F)(F)F)c(-c2ccccn2)[n-]1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-PyPr-CF3
Cc1cc(C)c(-c2ccccn2)[n-]1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-PyPr-CH3
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(-c2cc(-c3ccccc3)c(-c3ccccn3)[n-]2)cc1,Ir-ppy2-PyPr-Ph
Cn1cc(-c2ccccn2)nn1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-pytl-Me+
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1cc(-c2ccnc(-c3cc(-c4ccncc4)ccn3)c2)ccn1,Irppy2qpy+
Cc1cc(C)cc(-n2cc(C(=O)[O-])nn2)c1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2tzco-dmph
O=C([O-])c1cn(-c2ccc(-c3ccccc3)cc2)nn1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2tzco-dph
COc1ccc(-n2cc(C(=O)[O-])nn2)cc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2tzco-phMeO
Nc1ccc(-c2ccnc(-c3ccccn3)c2)cc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy-4-aphbpy+
O=C(/C=C(\[O-])c1ccccc1)c1ccccc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Irppy-acpacp
Brc1ccc(-c2ccccn2)nc1.CC(C)CC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.[Ir+4],Ir-ppy-COOEt2-5-Brbpy+
CC(C)CC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1ccc(-c2ccc(-c3ccccn3)nc2)nc1,Ir-ppy-COOEt2-bpp+
CC(C)CC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1ccc(-c2ccccn2)nc1,Ir-ppy-COOEt2-bpy+
CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOC(=O)c1ccnc(-c2cc(C(=O)OCC)ccn2)c1.[Ir+4],Ir-ppy-COOEt2-dceb+
CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOC(=O)c1c[c-]c(-c2ccccn2)cc1.CCOP(=O)(Cc1ccnc(-c2cc(CP(=O)(OCC)OCC)ccn2)c1)OCC.[Ir+4],Ir-ppy-COOEt2-dpb+
CCN(CC)c1ccc2[c-]c(-c3nc4ccccc4s3)c(=O)oc2c1.CCN(CC)c1ccc2[c-]c(-c3nc4ccccc4s3)c(=O)oc2c1.[Ir+4].c1ccc(-c2ccccn2)nc1,Ir-ppy-dmgNCH32+
CCOC(=O)c1ccc(-c2ccc(C(=O)OCC)cn2)nc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,IrppyEt2dcbpy+
CCOC(=O)c1ccc(-c2ccc(C(=O)OCC)cn2)nc1.Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1.Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1.[Ir+4],IrppyF2-Et2dcbpy+
CC(C)/N=C(/[N-]C(C)C)N(c1ccccc1)c1ccccc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,IrppyNiPr2CNPh2
O=C([N-]Cc1ccco1)c1ccccn1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,IrppyNOO
CCOP(=O)(Cc1c[c-]c(-c2ccccn2)cc1)OCC.CCOP(=O)(Cc1c[c-]c(-c2ccccn2)cc1)OCC.[Ir+4].c1ccc(-c2ccccn2)nc1,Irppy-PE2bpy+
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(C2=NCCS2)nc1,Irppy-Spy+
O=C(O)c1ccnc(-c2cc(C(=O)O)ccn2)c1.[Ir+4].[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1,Irppz2(H2dcbpy)+
C1=CC(=Cc2ccc[n-]2)N=C1.[Ir+4].[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1,Irppz2dipy
CC(=C1C=CC=N1)c1ccc[n-]1.[Ir+4].[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1,Irppz2dipy-Me
Cc1cc(C)c(/C(=C2\CCC=N2)c2ccc[n-]2)c(C)c1.[Ir+4].[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1,Irppz2dipy-Mesityl
C1=C/C(=C(\c2ccccc2)c2ccc[n-]2)N=C1.[Ir+4].[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1,Irppz2dipy-Ph
[Ir+4].[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1.[c-]1ccccc1-n1cccn1,Ir-ppz3
Cc1cc(C)c(/C(=C2\CCC=N2)c2ccc[n-]2)c(C)c1.[Ir+4].[c-]1ccccc1-c1ccc2ccccc2n1.[c-]1ccccc1-c1ccc2ccccc2n1,Irpq2dipy-Mesityl
[Ir+4].[c-]1ccccc1-c1ccc2ccccc2n1.[c-]1ccccc1-c1ccc2ccccc2n1.c1cnc2c(c1)ccc1cn[n-]c12,Irpqnnpiq
Cc1cc(-c2[c-]cc3ccc4cccc5ccc2c3c45)nc2ccccc12.Cc1cc(-c2[c-]cc3ccc4cccc5ccc2c3c45)nc2ccccc12.Cc1ccnc(-c2cc(C)ccn2)c1.[Ir+4],Irpyr+
CC(=O)/C=C(/C)[O-].Cc1cc(-c2[c-]cc(-c3cccs3)s2)nc2ccccc12.Cc1cc(-c2[c-]cc(-c3cccs3)s2)nc2ccccc12.[Ir+4],Ir-q-bt-Me2-acac
Cc1cc(-c2[c-]cc(-c3cccs3)s2)nc2ccccc12.Cc1cc(-c2[c-]cc(-c3cccs3)s2)nc2ccccc12.[Ir+4].c1ccc(-c2ccccn2)nc1,Ir-q-bt-Me2-bpy+
CC(=O)/C=C(/C)[O-].[Ir+4].[c-]1cc(-c2cccs2)sc1-c1cc(-c2ccccc2)c2ccccc2n1.[c-]1cc(-c2cccs2)sc1-c1cc(-c2ccccc2)c2ccccc2n1,Ir-q-bt-Ph2-acac
[Ir+4].[c-]1cc(-c2cccs2)sc1-c1cc(-c2ccccc2)c2ccccc2n1.[c-]1cc(-c2cccs2)sc1-c1cc(-c2ccccc2)c2ccccc2n1.c1cnc2c(c1)ccc1cccnc12,Ir-q-bt-Ph2-phen+
CC#N.CC#N.CC(C)(C)c1ccc2sc(-c3[c-]cccc3)nc2c1.CC(C)(C)c1ccc2sc(-c3[c-]cccc3)nc2c1.[Ir+4],Ir-tBupbt-mCN2+
CC#N.CC#N.CC(C)(C)c1ccc2oc(-c3[c-]cccc3)nc2c1.CC(C)(C)c1ccc2oc(-c3[c-]cccc3)nc2c1.[Ir+4],Ir-tBupbtO-mCN2+
FC(F)(F)c1cc(C(F)(F)F)c(-c2ccccn2)[c-]c1-c1ccccn1.[Cl-].[Ir+4].c1ccc2[n-]c(-c3nc4ccccc4[nH]3)nc2c1,Ir-tfdpyb-BiBzImH-Cl
FC(F)(F)c1c[c-]c(-c2ccccn2)cc1.FC(F)(F)c1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1ccc2[n-]c(-c3nc4ccccc4[nH]3)nc2c1,Ir-tfmppy2-BiBzImH
COC(=O)c1cccc(C(=O)/C=C(\[O-])c2cccs2)c1.[Ir+4].[c-]1ccsc1-c1nc2ccccc2n1-c1ccccc1.[c-]1ccsc1-c1nc2ccccc2n1-c1ccccc1,IrthbiL
Cc1ccc2nc(-c3ccccn3)n(-c3ccccc3)c2c1C.[Ir+4].[c-]1ccccc1-c1nnc(-c2ccccc2)n1-c1ccccc1.[c-]1ccccc1-c1nnc(-c2ccccc2)n1-c1ccccc1,Ir-tPhTAZ2-phpybi+
[Ir+4].[c-]1ccccc1-c1nnc(-c2ccccc2)n1-c1ccccc1.[c-]1ccccc1-c1nnc(-c2ccccc2)n1-c1ccccc1.c1ccc(-n2cccn2)nc1,Ir-tPhTAZ-pzpy+
C#Cc1ccc(C2=NC3c4cccnc4-c4ncccc4C3N2)cc1.Cn1[c-][n+](-c2[c-]cc(C(F)(F)F)cc2)cc1.Cn1[c-][n+](-c2[c-]cc(C(F)(F)F)cc2)cc1.[Ir+4],Ir-tpmi2-epip+
Cc1c[c-]c(-c2ccccn2)cc1.Cc1c[c-]c(-c2ccccn2)cc1.O=C([O-])c1ccccn1.[Ir+4],Ir-tpy2pico
[Cl-].[Ir+4].[c-]1c(-c2nc3ccccc3[nH]2)cccc1-c1nc2ccccc2[nH]1.c1ccc(-c2cccc(-c3ccccn3)n2)nc1,Ir-tpy-bbibH2-Cl+
Cn1c(-c2[c-]c(-c3nc4ccccc4n3C)ccc2)nc2ccccc21.[Cl-].[Ir+4].c1ccc(-c2cccc(-c3ccccn3)n2)nc1,Ir-tpy-bmbib-Cl+
FC(F)(F)c1ccc(-c2[c-]c3ccccc3s2)nc1.[Cl-].[Ir+4].c1ccc(-c2cccc(-c3ccccn3)n2)nc1,Irtpy-btpCF3+
Cn1c(-c2[c-]cccc2)nc2ccccc21.[Cl-].[Ir+4].c1ccc(-c2cccc(-c3ccccn3)n2)nc1,Ir-tpy-mbib-Cl+
CC(C)/N=C(/[N-]C(C)C)N(c1ccccc1)c1ccccc1.Cc1c[c-]c(-c2ccccn2)cc1.Cc1c[c-]c(-c2ccccn2)cc1.[Ir+4],IrtpyNiPr2CNPh2
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.FC(F)(F)c1ccc(-c2[c-]c3ccccc3s2)nc1.[Cl-].[Ir+4],Ir-tpytBu-btpCF3+
C(c1nnn[n-]1)c1nnn[n-]1.C[n+]1nn(Cc2ccccc2)[c-]c1-c1ccccn1.C[n+]1nn(Cc2ccccc2)[c-]c1-c1ccccn1.[Ir+4],Ir-trizpy2-b-trz+
C[n+]1nn(Cc2ccccc2)[c-]c1-c1ccccn1.C[n+]1nn(Cc2ccccc2)[c-]c1-c1ccccn1.[Cl-].[Cl-].[Ir+4],Ir-trizpy2-Cl2+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]cc(F)cc2F)nc1.[Cl-].[Ir+4],Ir-ttbutpy-24dFmppy-Cl+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]cc(F)cc2F)nc1.[C-]#N.[Ir+4],Ir-ttbutpy-24dFmppy-CN+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]cccc2F)nc1.[Cl-].[Ir+4],Ir-ttbutpy-2-Fmppy-Cl+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]cc(F)cc2)nc1.[Cl-].[Ir+4],Ir-ttbutpy-4-Fmppy-Cl+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]cc(F)cc2)nc1.[C-]#N.[Ir+4],Ir-ttbutpy-4-Fmppy-CN+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.[Cl-].[Cl-].[Cl-].[Ir+4],Ir-ttbutpy-Cl3
O=C(O)c1c[c-]c(-c2ccccn2)cc1.[Cl-].[Ir+4].c1ccc(-c2cccc(-c3ccccn3)n2)nc1,Ir-ttbutpy-COOH+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]cccc2)nc1.[Cl-].[Ir+4],Ir-ttbutpy-mppy-Cl+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.COc1ccc(-c2[c-]c(F)c(F)c(F)c2F)nc1.[Cl-].[Ir+4],Ir-ttbutpy-PFMeOppy-Cl+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.COc1ccc(-c2[c-]c(F)c(F)c(F)c2F)nc1.[C-]#N.[Ir+4],Ir-ttbutpy-PFMeOppy-CN+
CC(C)(C)c1ccnc(-c2cc(C(C)(C)C)cc(-c3cc(C(C)(C)C)ccn3)n2)c1.Cc1ccc(-c2[c-]c(F)c(F)c(F)c2F)nc1.[Cl-].[Ir+4],Ir-ttbutpy-PFmppy-Cl+
O=C(O)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1.[Cl-].[Ir+4].[c-]1ccccc1-c1ccccn1,Ir-ttbutpy-phCOOH+
Cc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1.Cc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1.[Ir+4],Irttpy23+
Fc1c[c-]c(-n2cccn2)c(F)c1.Fc1c[c-]c(-n2cccn2)c(F)c1.[Ir+4].[c-]1ccccc1-c1ccco1,mer-Ir(dfppz)2(pf)
C.Fc1c[c-]c(-n2cccn2)c(F)c1.Fc1c[c-]c(-n2cccn2)c(F)c1.[Ir+4].[c-]1ccccc1-c1cccs1,mer-Ir(dfppz)2(ptp)
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccco1,mer-Ir(ppy)2(pf)
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1cccs1,mer-Ir(ppy)2(ptp)
O=C([O-])c1ncccc1OCc1ccc(-n2c3ccccc3c3ccccc32)cc1.[Ir+4].[c-]1ccc2ccccc2c1-c1nc2ccccc2s1.[c-]1ccc2ccccc2c1-c1nc2ccccc2s1,nbtIrpic-Cz
O=C([O-])C1=NC=CC=C1O.[C-]1=C(C2=NC3=C(C=CC=C3)S2)C2=C(C=C1)C=CC=C2.[C-]1=C(C2=NC3=C(C=CC=C3)S2)C2=C(C=C1)C=CC=C2.[Ir+4],nbtIrpic-OH
CC(C)(C)c1ccc(-c2nnc(-c3ccc(COc4cccnc4C(=O)[O-])cc3)o2)cc1.[Ir+4].[c-]1ccc2ccccc2c1-c1nc2ccccc2s1.[c-]1ccc2ccccc2c1-c1nc2ccccc2s1,nbtIrpic-Ox
[Ir+4].[c-]1c(-c2ccccn2)sc2ccccc12.[c-]1c(-c2ccccn2)sc2ccccc12.c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrbtp+
FC(F)(F)c1c[c-]c(-c2ccccn2)c(C(F)(F)F)c1.FC(F)(F)c1c[c-]c(-c2ccccn2)c(C(F)(F)F)c1.[Ir+4].c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrdCF3+
Fc1c[c-]c(-c2ccccn2)c(F)c1.Fc1c[c-]c(-c2ccccn2)c(F)c1.[Ir+4].c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrdfppy+
COc1cc[c-]c(-c2ccccn2)c1.COc1cc[c-]c(-c2ccccn2)c1.[Ir+4].c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrdOMe+
Fc1c[c-]c(-c2ccccn2)cc1.Fc1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrfppy+
[Ir+4].[c-]1ccccc1-c1nc2ccccc2s1.[c-]1ccccc1-c1nc2ccccc2s1.c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrpbt+
[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1.c1ccc(CN(Cc2ccccn2)Cc2ccnc3c2ccc2cccnc23)nc1,ZIrppy+
[Ir+4].[c-]1ccc(-c2ccccc2)cc1-c1ccccn1.[c-]1ccc(-c2ccccc2)cc1-c1ccccn1.c1ccc(-c2ccnc(-c3cc(-c4ccccc4)ccn3)c2)cc1,Ir-phppy-bpbpy+
CN(C)c1c[c-]c(-c2nc3cc(C(F)(F)F)ccc3s2)cc1.CN(C)c1c[c-]c(-c2nc3cc(C(F)(F)F)ccc3s2)cc1.[H]OC(=O)c1ccnc(-c2cc(C(=O)O)ccn2)c1.[Ir+4],Ir3CFbt-HbpdcNMe
Cc1c(C)c(C)[c-](C)c1C.[H]O[H].[Ir+4].c1ccc(C2=NCCN2)nc1,IrCpNNHppH2O2+
CC(=O)/C=C(/C)[O-].CN(C)c1c[c-]c(-c2nc3ccccc3s2)cc1.CN(C)c1c[c-]c(-c2nc3ccccc3s2)cc1.[Ir+4],Irdmabt2acac
Cn1c(-c2cccc(-c3nc4ccccc4n3C)n2)nc2ccccc21.Cn1c(-c2cccc(-c3nc4ccccc4n3C)n2)nc2ccccc21.[Ir+4],IrMebip23+
[Ir+4].[c-]1ccc2ccccc2c1-c1ccccn1.[c-]1ccc2ccccc2c1-c1ccccn1.[c-]1ccc2ccccc2c1-c1ccccn1,Irnpy3
Cn1[c-][n+](-c2[c-]cccc2)cc1.Cn1[c-][n+](-c2[c-]cccc2)cc1.Cn1[c-][n+](-c2[c-]cccc2)cc1.[Ir+4],Irppy-otm
[Cl-].[Ir+4].[c-]1c(-c2ccccn2)sc2ccccc12.c1ccc(-c2cccc(-c3ccccn3)n2)nc1,Irtpy-btp+
COc1cc[c-]c(-c2cc(-c3ccccc3)ccn2)c1.COc1cc[c-]c(-c2cc(-c3ccccc3)ccn2)c1.O=C1C(=O)c2cccnc2-c2ncccc21.[Ir+4],Ir-PhOMeppy2-CObpy+
FC(F)(F)c1ccnc(-c2cc(C(F)(F)F)ccn2)c1.Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1.Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1.[Ir+4],Ir-dFCFppy2-dCFbpy+
Fc1c[c-]c(-c2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1.Fc1c[c-]c(-c2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1.[Ir+4].c1ccc(-c2ccccn2)nc1,Ir-FtPhTAZ2-bpy+
Cc1ccnc(-c2cc(C)ccn2)c1.Fc1c[c-]c(-c2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1.Fc1c[c-]c(-c2nnc(-c3ccc(F)cc3)n2-c2ccccc2)cc1.[Ir+4],Ir-FtPhTAZ2-dmebpy+
Cn1c(-c2[c-]cccc2)nc2ccccc21.Cn1c(-c2[c-]cccc2)nc2ccccc21.[Ir+4].c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Ir-mbib2-dppz+
Cn1c(-c2[c-]c3ccccc3cc2)nc2ccccc21.Cn1c(-c2[c-]c3ccccc3cc2)nc2ccccc21.[Ir+4].c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Ir-mbinap2-dppz+
Cn1c(-c2[c-]ccs2)nc2ccccc21.Cn1c(-c2[c-]ccs2)nc2ccccc21.[Ir+4].c1ccc2nc3c4cccnc4c4ncccc4c3nc2c1,Ir-mbith2-dppz+
COc1c[c-]c(-c2nc3ccccc3s2)cc1.COc1c[c-]c(-c2nc3ccccc3s2)cc1.O=C1C(=O)c2cccnc2-c2ncccc21.[Ir+4],Ir-OMeptp2-CObpy+
Brc1ccc(-c2cc3cccnc3c3ncccc23)cc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-BrPh-phen+
CC(C)(C)c1ccnc(-c2[c-]cc(F)cc2)c1.CC(C)(C)c1ccnc(-c2[c-]cc(F)cc2)c1.[C-]#[N+]C(C)(C)C.[C-]#[N+]C(C)(C)C.[Ir+4],Ir-tBuFppy2-tBuCN2+
CC(C)(C)c1cc[c-]c(-c2ccccn2)c1.CC(C)(C)c1cc[c-]c(-c2ccccn2)c1.COc1ccnc(-c2cc(OC)ccn2)c1.[Ir+4],Ir-tBuppy2-dOMebpy+
Cc1c[c-]c(-c2ccccn2)cc1.Cc1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1cc(CCc2ccnc(-c3cc(CCc4ccncc4)ccn3)c2)ccn1,Ir-tolpy2-dethqpy+
Cc1c[c-]c(-c2ccccn2)cc1.Cc1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1ccc(CCc2ccnc(-c3cc(CCc4ccccc4)ccn3)c2)cc1,Ir-tolpy2-dpebpy+
Cc1c[c-]c(-c2ccccn2)cc1.Cc1c[c-]c(-c2ccccn2)cc1.[Ir+4].c1cc(-c2ccnc(-c3cc(-c4ccncc4)ccn3)c2)ccn1,Ir-tolpy2-qpy+
Cn1c(-c2ccccn2)nc2ccccc21.[Ir+4].[c-]1ccccc1-c1nnc(-c2ccccc2)n1-c1ccccc1.[c-]1ccccc1-c1nnc(-c2ccccc2)n1-c1ccccc1,Ir-tPhTAZ2-mepybi+
FC(F)(F)c1cc[c-]c(-c2nc3ccccc3s2)c1.FC(F)(F)c1cc[c-]c(-c2nc3ccccc3s2)c1.[H]OC(=O)c1ccnc(-c2cc(C(=O)O)ccn2)c1.[Ir+4],Ir5CFbt-Hbpdc
Cc1cccc(C)c1-c1ccc[c-]c1-[n+]1[c-]n(C)cc1.Cc1cccc(C)c1-c1ccc[c-]c1-[n+]1[c-]n(C)cc1.Cc1cccc(C)c1-c1ccc[c-]c1-[n+]1[c-]n(C)cc1.[Ir+4],Irppy-otm-diMePh
Cn1[c-][n+](-c2[c-]cccc2-c2ccccc2)cc1.Cn1[c-][n+](-c2[c-]cccc2-c2ccccc2)cc1.Cn1[c-][n+](-c2[c-]cccc2-c2ccccc2)cc1.[Ir+4],Irppy-otm-Ph
FC(F)(F)c1ccc(-c2ccc(C(F)(F)F)cn2)nc1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Ir-ppy2-55CFbpy+
FC(F)(F)c1[c-]c(-c2ccccn2)cc(C(F)(F)F)c1.FC(F)(F)c1[c-]c(-c2ccccn2)cc(C(F)(F)F)c1.[Ir+4].c1ccc2nc3c(ccc4nccnc43)nc2c1,IrdCF3ppy-pzph+
FC(F)(F)c1[c-]c(-c2ccccn2)cc(C(F)(F)F)c1.FC(F)(F)c1[c-]c(-c2ccccn2)cc(C(F)(F)F)c1.[Ir+4].c1cnc2c(ccc3nccnc32)n1,IrdCF3ppy-TAP+
FC(F)(F)c1[c-]c(-c2ccccn2)cc(C(F)(F)F)c1.FC(F)(F)c1[c-]c(-c2ccccn2)cc(C(F)(F)F)c1.[Ir+4].c1ccc2c(c1)ccc1nc3c(ccc4nccnc43)nc12,IrdCF3ppy-bpph+
Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1.Fc1c[c-]c(-c2ccc(C(F)(F)F)cn2)c(F)c1.[H]Oc1c(-c2nc3ccccc3[nH]2)cc(-c2ccnc(-c3ccccn3)c2)cc1C(C)(C)C.[Ir+4],Ir-dfcf3ppy-bpy-tbupy+
Cc1ccnc(Sc2cc(C)ccn2)c1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Irppydmbpy-S+
Cc1ccnc(S(=O)c2cc(C)ccn2)c1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Irppydmbpy-SO+
Cc1ccnc(S(=O)(=O)c2cc(C)ccn2)c1.[Ir+4].[c-]1ccccc1-c1ccccn1.[c-]1ccccc1-c1ccccn1,Irppydmbpy-SO2+
Fc1c[c-]c(-c2ccccn2)c(F)c1.Fc1c[c-]c(-c2ccccn2)c(F)c1.[Ir+4].c1ccc(-c2nc3ccccc3[nH]2)nc1,Ir-dfppy-bi+
Fc1c[c-]c(-c2ccccn2)c(F)c1.Fc1c[c-]c(-c2ccccn2)c(F)c1.Ic1ccc(Cn2c(-c3ccccn3)nc3ccccc32)cc1.[Ir+4],Ir-dfppy-mpbi-I+
Cn1[c-][n+](-c2[c-]ccc3c2oc2ccccc23)cc1.Cn1[c-][n+](-c2[c-]ccc3c2oc2ccccc23)cc1.Cn1[c-][n+](-c2[c-]ccc3c2oc2ccccc23)cc1.[Ir+4],m-Ir-O-Me
CC(C)n1[c-][n+](-c2[c-]ccc3c2sc2ccccc23)cc1.CC(C)n1[c-][n+](-c2[c-]ccc3c2sc2ccccc23)cc1.CC(C)n1[c-][n+](-c2[c-]ccc3c2sc2ccccc23)cc1.[Ir+4],m-Ir-S-iPr
Fc1c[c-]c(-c2ccccn2)c(F)c1.Fc1c[c-]c(-c2ccccn2)c(F)c1.[H]Oc1ccc2ccccc2c1-c1nc2c3cccnc3c3ncccc3c2n1-c1ccccc1.[Ir],Ir-dfppy-PIPN+
Cc1ccnc(-c2cc(C)ccn2)c1.Cc1ccnc(-c2cc(C)ccn2)c1.[Cl-].[Cl-].[Ir+4],Ir-dmbpy2-Cl2+
